id_assessment,id_student,date_submitted,is_banked,score
1755,290757,165,0,80
1755,291334,165,0,86
1755,293699,174,0,38
1755,294570,163,0,82
1755,294594,164,0,53
1755,295741,164,0,54
1755,296332,159,0,88
1755,298696,165,0,85
1755,300398,152,0,76
1755,305386,166,0,80
1755,306107,166,0,70
1755,306466,165,0,76
1755,306897,173,0,39
1755,307061,166,0,82
1755,307866,173,0,68
1755,311917,166,0,67
1755,312537,163,0,85
1755,312782,165,0,50
1755,318933,156,0,68
1755,319047,166,0,80
1755,321942,161,0,80
1755,324002,165,0,85
1755,324084,166,0,72
1755,324282,166,0,74
1755,332789,165,0,78
1755,333059,166,0,74
1755,333323,166,0,71
1755,336207,163,0,75
1755,339972,165,0,37
1755,341872,172,0,70
1755,342514,150,0,85
1755,342972,164,0,57
1755,343446,173,0,77
1755,344282,165,0,42
1755,345068,166,0,80
1755,345357,164,0,85
1755,346025,165,0,85
1755,350188,166,0,72
1755,364177,161,0,72
1755,365244,166,0,50
1755,365642,165,0,70
1755,366483,162,0,54
1755,368194,177,0,50
1755,368824,165,0,39
1755,368963,164,0,74
1755,376439,166,0,94
1755,376581,171,0,68
1755,380953,162,0,75
1755,383254,180,0,69
1755,386924,166,0,65
1755,386952,173,0,64
1755,388722,165,0,66
1755,388885,158,0,59
1755,392756,166,0,54
1755,392931,166,0,67
1755,393207,165,0,80
1755,396872,173,0,54
1755,398552,165,0,42
1755,401869,172,0,68
1755,402470,164,0,68
1755,404804,161,0,40
1755,405088,166,0,72
1755,414117,166,0,82
1755,429958,166,0,60
1755,441018,166,0,65
1755,441888,166,0,77
1755,444677,166,0,89
1755,489455,163,0,74
1755,495284,173,0,76
1755,498857,166,0,75
1755,508818,166,0,73
1755,512460,173,0,75
1755,544103,166,0,81
1755,550383,166,0,79
1755,564450,165,0,63
1755,572652,166,0,68
1755,580389,172,0,68
1755,588775,166,0,86
1755,591774,166,0,78
1755,603861,174,0,69
1755,704156,166,0,56
1755,705379,167,0,78
1755,749412,150,0,78
1755,760729,163,0,82
1755,905042,165,0,80
1755,949618,164,0,72
1755,958987,169,0,77
1755,968578,174,0,72
1755,969076,166,0,36
1755,971027,164,0,55
1755,978739,170,0,58
1755,1035023,165,0,68
1755,1105478,166,0,82
1755,1402638,171,0,80
1755,1465690,164,0,87
1755,1472925,166,0,62
1755,1488959,167,0,64
1755,1518989,170,0,70
1755,1618738,164,0,83
1755,1626710,158,0,85
1755,1640609,165,0,85
1755,1729319,166,0,82
1755,1746134,156,0,83
1755,1765788,170,0,74
1755,1801229,169,0,78
1755,1801641,165,0,85
1755,1847830,165,0,73
1755,1860318,166,0,63
1755,1889511,166,0,78
1755,1889577,166,0,75
1755,1894188,163,0,70
1755,1938355,161,0,84
1755,1942396,168,0,65
1755,1970390,171,0,80
1755,2011876,166,0,77
1755,2012966,165,0,81
1755,2051699,178,0,67
1755,2062879,165,0,65
1755,2080474,173,0,60
1755,2083877,166,0,60
1755,2084066,181,0,52
1755,2104505,165,0,65
1755,2122180,174,0,79
1755,2143752,165,0,52
1755,2146792,166,0,76
1755,2153153,165,0,55
1755,2155014,180,0,79
1755,2171627,171,0,70
1755,2182846,165,0,70
1755,2194100,166,0,80
1755,2197016,163,0,76
1755,2208424,165,0,85
1755,2229865,166,0,78
1755,2268379,172,0,87
1755,2278464,172,0,54
1755,2293923,169,0,58
1755,2329342,166,0,44
1755,2339528,172,0,85
1755,2342426,173,0,78
1755,2344901,166,0,59
1755,2358056,165,0,68
1755,2364471,167,0,85
1755,2367155,166,0,86
1755,2369266,170,0,57
1755,2376496,166,0,76
1755,2391984,167,0,68
1755,2411661,168,0,42
1755,2412002,171,0,86
1755,2412967,171,0,72
1755,2437837,165,0,87
1755,2449878,181,0,55
1755,2457256,168,0,80
1755,2458355,166,0,92
1755,2460080,175,0,78
1755,2469673,187,0,30
1755,2479954,177,0,78
1755,2481901,164,0,70
1755,2482700,165,0,48
1755,2486127,163,0,77
1755,2498700,173,0,78
1755,2516503,165,0,78
1755,2518069,165,0,79
1755,2521459,180,0,67
1755,2523736,177,0,63
1755,2529279,169,0,85
1755,2532302,163,0,71
1755,2536991,170,0,82
1755,2550279,167,0,66
1755,2551220,173,0,63
1755,2555340,164,0,84
1755,2557283,165,0,92
1755,2559575,166,0,80
1755,2562034,166,0,65
1755,2566163,164,0,74
1755,2566592,165,0,70
1755,2574528,176,0,82
1755,2574583,166,0,65
1755,2578995,169,0,78
1755,2586560,175,0,77
1755,2594139,188,0,79
1755,2598871,164,0,73
1755,2599352,176,0,77
1755,2600688,164,0,77
1755,2606098,172,0,68
1755,2613116,164,0,84
1755,2617002,166,0,66
1755,2639540,171,0,82
1755,2639641,166,0,70
1755,2641155,165,0,80
1755,2643002,169,0,59
1755,2645733,166,0,89
1755,2649826,160,0,87
1755,2650282,166,0,85
1755,2664024,169,0,68
1755,2666246,166,0,76
1755,2669816,172,0,50
1755,2671132,165,0,69
1755,2678643,166,0,62
1755,2685865,171,0,82
1755,2688067,166,0,68
1755,2689958,166,0,82
1755,2691206,172,0,90
1755,2691244,170,0,54
1755,2694424,162,0,94
1755,2698257,166,0,67
1756,704156,215,0,70
1756,705379,213,0,80
1756,749412,212,0,65
1756,760729,213,0,83
1756,905042,219,0,80
1756,949618,214,0,48
1756,958987,214,0,78
1756,968578,215,0,76
1756,971027,214,0,68
1756,978739,215,0,58
1756,1035023,215,0,72
1756,1105478,216,0,76
1756,1402638,216,0,75
1756,1465690,215,0,76
1756,1472925,213,0,67
1756,1488959,217,0,51
1756,1518989,215,0,70
1756,1618738,212,0,67
1756,1626710,214,0,85
1756,1640609,212,0,86
1756,1729319,215,0,73
1756,1746134,214,0,85
1756,1765788,218,0,70
1756,1801229,215,0,78
1756,1801641,214,0,76
1756,1847830,214,0,64
1756,1860318,215,0,59
1756,1889511,215,0,64
1756,1889577,215,0,68
1756,1894188,209,0,69
1756,1938355,209,0,64
1756,1942396,215,0,63
1756,1970390,217,0,80
1756,1976139,214,0,40
1756,2011876,215,0,75
1756,2012966,214,0,82
1756,2051699,215,0,69
1756,2062879,215,0,65
1756,2080474,214,0,64
1756,2083877,215,0,75
1756,2104505,215,0,65
1756,2122180,215,0,85
1756,2143752,212,0,53
1756,2146792,215,0,68
1756,2153153,215,0,57
1756,2155014,215,0,77
1756,2171627,211,0,65
1756,2182846,213,0,68
1756,2194100,214,0,65
1756,2197016,214,0,76
1756,2208424,214,0,60
1756,2229865,215,0,80
1756,2268379,215,0,86
1756,2278464,215,0,35
1756,2293923,211,0,65
1756,2329342,215,0,72
1756,2339528,214,0,81
1756,2342426,215,0,80
1756,2358056,216,0,76
1756,2364471,220,0,72
1756,2367155,211,0,64
1756,2369266,216,0,56
1756,2376496,215,0,85
1756,2411661,215,0,40
1756,2412002,215,0,89
1756,2412967,215,0,79
1756,2437837,214,0,72
1756,2449878,215,0,65
1756,2457256,215,0,65
1756,2458355,215,0,92
1756,2460080,214,0,68
1756,2469673,214,0,45
1756,2479954,215,0,78
1756,2481901,214,0,72
1756,2482700,214,0,65
1756,2486127,219,0,78
1756,2498700,219,0,81
1756,2516503,215,0,80
1756,2518069,203,0,75
1756,2521459,215,0,70
1756,2529279,212,0,79
1756,2532302,212,0,40
1756,2536991,215,0,98
1756,2550279,221,0,64
1756,2551220,215,0,63
1756,2555340,214,0,80
1756,2557283,214,0,79
1756,2559575,214,0,73
1756,2562034,223,0,70
1756,2566163,215,0,78
1756,2566592,214,0,86
1756,2574528,215,0,82
1756,2574583,215,0,77
1756,2578995,215,0,80
1756,2586560,212,0,67
1756,2594139,215,0,62
1756,2598871,212,0,80
1756,2599352,215,0,73
1756,2600688,215,0,65
1756,2606098,215,0,78
1756,2613116,214,0,84
1756,2617002,215,0,71
1756,2639449,215,0,40
1756,2639540,215,0,81
1756,2639641,214,0,75
1756,2641155,214,0,78
1756,2643002,215,0,25
1756,2645733,215,0,73
1756,2649826,208,0,88
1756,2650282,238,0,84
1756,2664024,219,0,78
1756,2666246,214,0,78
1756,2669816,215,0,35
1756,2671132,207,0,69
1756,2678643,216,0,66
1756,2685865,215,0,77
1756,2688067,215,0,76
1756,2689958,215,0,82
1756,2691206,215,0,85
1756,2691244,213,0,62
1756,2694424,215,0,60
1756,2698257,215,0,74
1756,11391,212,0,82
1756,28400,212,0,60
1756,31604,213,0,75
1756,32885,222,0,75
1756,38053,215,0,68
1756,45462,216,0,68
1756,45642,227,0,73
1756,52130,215,0,70
1756,53025,212,0,81
1756,57506,214,0,68
1756,58873,215,0,78
1756,59185,215,0,89
1756,62155,213,0,77
1756,63400,215,0,79
1756,70464,198,0,38
1756,71361,215,0,75
1756,75091,212,0,65
1756,77367,215,0,64
1756,91265,220,0,57
1756,98094,202,0,62
1756,100893,218,0,66
1756,101781,213,0,74
1756,102806,215,0,60
1756,102952,215,0,81
1756,104476,215,0,78
1756,106577,215,0,65
1756,110175,215,0,69
1756,111717,215,0,83
1756,113295,222,0,78
1756,114017,214,0,71
1756,114999,214,0,54
1756,116541,220,0,50
1756,116692,208,0,72
1756,118983,215,0,45
1756,123044,215,0,68
1756,127582,215,0,67
1756,132976,215,0,62
1756,134143,215,0,81
1756,137873,215,0,87
1756,141355,215,0,71
1756,142326,212,0,82
1756,144801,216,0,79
1756,145130,215,0,63
1756,146188,215,0,40
1756,151358,212,0,50
1756,155550,215,0,65
1756,155854,214,0,78
1756,157568,215,0,59
1756,164259,214,0,68
1756,167906,215,0,75
1756,168936,215,0,61
1756,172112,215,0,75
1756,172797,213,0,60
1756,174782,213,0,80
1756,175392,213,0,78
1756,175932,214,0,82
1756,175991,239,0,35
1756,180753,209,0,44
1756,183096,215,0,57
1756,183947,215,0,43
1756,184271,212,0,54
1756,186149,215,0,81
1756,187100,213,0,90
1756,189879,209,0,70
1756,192183,215,0,58
1756,200860,217,0,33
1756,205350,215,0,75
1756,227499,215,0,83
1756,227517,215,0,54
1756,228082,215,0,82
1756,228222,215,0,60
1756,229179,214,0,55
1756,229361,214,0,76
1756,231554,216,0,66
1756,236284,219,0,60
1756,238007,215,0,86
1756,240712,215,0,66
1756,240884,210,0,54
1756,241649,215,0,85
1756,241729,214,0,61
1756,242793,215,0,84
1756,246834,215,0,52
1756,248270,219,0,82
1756,255548,219,0,54
1756,256815,210,0,80
1756,258392,214,0,61
1756,258894,215,0,54
1756,262011,215,0,71
1756,262934,214,0,75
1756,268073,214,0,73
1756,271251,215,0,85
1756,279572,210,0,83
1756,281022,215,0,74
1756,281250,209,0,52
1756,282821,215,0,43
1756,286488,219,0,80
1756,287548,214,0,70
1756,290201,215,0,72
1756,290757,215,0,70
1756,291334,215,0,78
1756,293699,215,0,41
1756,294570,210,0,77
1756,294594,213,0,43
1756,295741,220,0,55
1756,296332,214,0,66
1756,298696,215,0,87
1756,300398,208,0,77
1756,305386,215,0,76
1756,306107,215,0,40
1756,306466,215,0,87
1756,306897,214,0,55
1756,307061,215,0,83
1756,311917,223,0,67
1756,312537,213,0,88
1756,312782,215,0,56
1756,318933,204,0,70
1756,319047,215,0,79
1756,321942,210,0,80
1756,324002,214,0,83
1756,324084,213,0,57
1756,324282,213,0,72
1756,332789,215,0,76
1756,333059,214,0,40
1756,333323,215,0,75
1756,336207,215,0,63
1756,339972,221,0,48
1756,341872,215,0,60
1756,342514,201,0,80
1756,342972,213,0,73
1756,343446,215,0,86
1756,344282,214,0,43
1756,345068,216,0,85
1756,345357,215,0,91
1756,346025,213,0,85
1756,350188,215,0,71
1756,365244,215,0,56
1756,365642,214,0,72
1756,366483,214,0,90
1756,368194,215,0,41
1756,368824,215,0,42
1756,368963,213,0,68
1756,376439,215,0,89
1756,376581,215,0,88
1756,380953,214,0,65
1756,383254,214,0,81
1756,386924,216,0,70
1756,386952,215,0,75
1756,388722,214,0,64
1756,388885,215,0,64
1756,392756,215,0,38
1756,392931,216,0,72
1756,393207,214,0,74
1756,396872,215,0,60
1756,398552,215,0,40
1756,401869,215,0,75
1756,402470,213,0,61
1756,404804,194,0,30
1756,405088,214,0,86
1756,414117,222,0,77
1756,429958,215,0,58
1756,441018,215,0,66
1756,441888,214,0,68
1756,444677,215,0,84
1756,489455,211,0,68
1756,495284,214,0,57
1756,498857,215,0,73
1756,508818,215,0,54
1756,512460,214,0,67
1756,544103,214,0,82
1756,550383,220,0,87
1756,564450,215,0,52
1756,572652,215,0,76
1756,580389,215,0,67
1756,588775,213,0,81
1756,591774,215,0,60
1756,603861,222,0,71
